lat,lon,degree
27.889707999823894,-101.15107800044292,3
27.902224000065463,-101.16722699993248,3
27.90225799972402,-101.14619799967996,3
27.93269200005692,-101.19927700011282,3
27.95129899991489,-110.74667399974244,3
27.964426999618514,-82.45245299985338,3
28.00197199992651,-82.32684200037471,4
28.034462999994783,-110.93677499956917,3
28.041993000392623,-110.9399740000089,3
28.048923999626265,-110.94292800022626,3
28.166530999742974,-82.39483900023575,3
28.184888000049888,-105.4515720000878,3
28.191190999902464,-105.45946999974387,3
28.289543999640813,-105.49410599989557,3
28.314031000371543,-100.9062450003476,3
28.32149999983513,-100.88909199967902,3
28.359777999867653,-106.26336500018174,3
28.405465999889405,-100.88482899958248,3
28.43561100013554,-100.76328200000872,3
28.58635199993576,-105.9601259999002,3
28.591684999859353,-105.9614630002668,3
28.597614999649156,-105.96312100012548,3
28.602267999670204,-105.99218000027852,3
28.620591000117525,-106.02820099957904,3
28.646373000285305,-100.55637300019328,4
28.65720999977541,-106.0567800002314,3
28.704919000174236,-100.5133370002452,3
28.715579999812014,-100.56154599996086,3
28.724154000362617,-106.14411999999888,3
28.763465000173433,-106.16951899957974,3
28.82619599977298,-105.92027599997309,3
28.850224999702984,-105.87461800006866,3
28.86280399997807,-106.22432199999346,3
29.014539999929113,-106.32075399966848,3
29.03354100015092,-110.942902000287,3
29.04125500000687,-110.93759899992476,3
29.147201000154073,-105.491052999944,3
29.15530199976318,-81.0754849998411,4
29.15894700003985,-110.90947100025744,3
29.316775000209283,-98.60841499971436,4
29.3262660001862,-100.93287400016492,3
29.32936800004827,-98.41586400035874,4
29.395054999775876,-98.47819399980948,4
29.396147999636742,-98.51121800013328,3
29.400885000111412,-106.41717299982302,3
29.42876400016563,-98.5008080001257,3
29.435805999747217,-98.39005599962566,4
29.438869999677795,-98.47827599982524,3
29.473106999834148,-98.40535100041905,3
29.477202000026782,-106.40327800004376,3
29.501406000072908,-98.54898699970414,4
29.52162799990889,-98.39461199962516,4
29.52648100002034,-98.3931830000954,3
29.69722799993134,-95.2887759996918,4
29.77059300013634,-95.36546100012764,4
29.775613000389704,-95.2640280002142,4
29.78066500037953,-95.45393499987216,4
29.808314000231434,-95.3361140000945,3
29.81407099986104,-95.37553700022436,4
29.94041700011613,-106.94916500030726,3
29.966742999674032,-107.0629740000585,3
29.99208199976803,-90.0491829999074,3
29.996071999836666,-90.12543099960192,3
30.00778600021007,-90.29856399960632,3
30.059885000293328,-89.93924499971726,4
30.085166999897545,-90.43038899984148,3
30.166576000211688,-81.55467599972684,4
30.180117999969493,-107.62599599965056,3
30.22541200000041,-93.30740499962496,3
30.245308999991934,-93.15640999973571,3
30.259412000314203,-92.01567199963276,3
30.266589999884637,-82.75416599962242,4
30.30585999972735,-89.74026899971798,4
30.315114000041223,-81.76909599958407,4
30.321477999864776,-81.68130399990497,3
30.391792000118446,-115.86967299961266,3
30.41967599988125,-91.12136099990964,3
30.43906799977234,-91.1822350000664,3
30.453264000338,-88.89608700040831,4
30.45938500024461,-81.64935800038,4
30.46313599999169,-115.91160700026911,3
30.478885999760475,-90.48892200024927,4
30.50338300022549,-87.22998900015402,3
30.54382199989277,-111.11370200004004,3
30.618801999735123,-110.99508299984606,3
30.62764300024464,-88.1169400003464,3
30.753269000114763,-88.09469299955298,3
30.782970999905626,-110.8528939996341,3
30.889535999926487,-108.188541000115,3
31.088393999840523,-104.05691400000484,3
31.312739000145736,-106.48953400006296,3
31.31340000024449,-109.58148600008772,3
31.340547000047323,-106.47097000030624,3
31.342106000287018,-106.4775349997937,3
31.371253999695547,-106.4672350002893,3
31.43588299983196,-115.05101700010546,3
31.450564000069864,-106.46669700016398,3
31.606901000229488,-106.45193100017345,4
31.608864000166285,-106.68456599980787,4
31.65083999999976,-106.34321800019688,3
31.67119199985023,-106.33921299984318,4
31.777499000118716,-106.44240999992049,3
31.85595299968373,-116.60590400027542,3
31.865941999889316,-112.84611500000726,3
31.89906899980597,-116.70570500026948,3
31.90380599978455,-116.72855100038927,3
32.05500700021034,-97.09332999979094,3
32.070634999888014,-81.13516800011944,4
32.07409699988407,-81.24587000039075,4
32.19578699966713,-110.9779920000001,3
32.25877700030653,-106.73107099963411,3
32.27507599983831,-90.20572200018329,3
32.27623099965761,-90.17725100038427,3
32.28928000024071,-90.2494779998316,3
32.344216000317125,-88.76668999996075,3
32.36665600013336,-86.32214799962631,3
32.412882999804985,-90.14828699976748,3
32.46791400012555,-117.017540000166,3
32.468154999628396,-117.01740299989864,3
32.48343399981131,-114.78119499960978,3
32.496625999955526,-93.75955800033776,3
32.526530999641984,-116.69159600022996,4
32.5281350001794,-117.01494999999667,3
32.53518900002383,-116.94879000009443,3
32.53917800007596,-93.63161100023471,3
32.542378000353686,-116.8561340004443,3
32.54647400016674,-117.03575800031626,3
32.55130299972349,-116.62278199968604,3
32.55642799986874,-115.29363699960004,3
32.57362299963069,-116.62713900039223,3
32.64219199987085,-96.8232839998876,4
32.66176300021664,-96.72656599998233,4
32.666213000346325,-97.24100200029018,3
32.66696699963427,-97.3205580002044,4
32.686540000329934,-97.46421199993117,3
32.69912099986402,-96.62759799966636,3
32.721231999859974,-97.56993300005551,3
32.73820800036465,-97.48133899976214,4
32.74663399998161,-97.31952600033463,4
32.75491100026972,-83.7100550002073,3
32.75907000021444,-117.20364099966189,4
32.75980200014651,-97.21410099958798,4
32.76879799976275,-96.80538399975464,4
32.77172399985048,-117.13160599983516,4
32.77851399986878,-117.112176999715,4
32.77887200009538,-96.78204700026347,4
32.819235000016484,-111.68351999999656,3
32.823127000049325,-96.6297190002056,4
32.83961700016174,-97.3126870003125,4
32.85676799962345,-83.64003999973919,3
32.88315699988358,-80.01976900022119,4
32.90472999987451,-117.22389300031274,4
32.9079269999352,-96.89775999992068,4
32.910226999734405,-117.2273620001909,3
32.95997099965772,-83.813850999611,3
33.065767000193325,-84.93848500043025,3
33.17007699990041,-87.55283199955957,4
33.19987800026824,-87.56671899984123,3
33.211921999878754,-97.16666099997634,3
33.31828599998582,-80.54792000038326,4
33.3428129997688,-87.02750900011648,3
33.39358399997815,-86.7848960002946,4
33.42787300032772,-112.03641599979008,3
33.46164899971528,-112.1082270002091,4
33.493086000180895,-82.08426899983749,3
33.5215509997638,-86.82646600000467,4
33.54039400034931,-84.26566700003991,3
33.54213099993132,-117.1757830003313,3
33.54412000034538,-86.75414199957466,3
33.544553999698465,-86.64301000003135,4
33.568934000166166,-81.92073999992672,3
33.59861299983101,-86.65479000001748,3
33.605744999985674,-84.48562600026092,3
33.615915999748715,-84.48608599967014,4
33.62009799985716,-84.4621459997563,4
33.62063099983294,-84.4869340003152,3
33.632907000224506,-84.40078500042614,4
33.64524500023181,-117.73532900037247,3
33.67398499974804,-84.32611000020145,3
33.68899499987638,-84.40009499996485,3
33.71465100019766,-84.24119599967344,4
33.74487200011174,-84.38997200001245,4
33.76454800034526,-84.4928400002018,4
33.784049999796274,-118.09135099991252,4
33.79017000023069,-84.39080999971344,3
33.82646700024736,-118.20743799966353,4
33.856945999701466,-118.28456999998812,4
33.89024600034978,-84.46066600017289,4
33.891703999746674,-84.25924499976928,4
33.912616999769845,-118.17996699994724,4
33.91392999974493,-118.1046749999545,3
33.92849900000333,-118.28056700018256,4
33.92969099994332,-81.07245299980592,3
33.92991400032012,-118.36825199973153,4
33.94115300015241,-118.09649699991591,4
33.99649100001256,-84.5594210000535,3
34.006835000233984,-86.07926899966564,3
34.01633800005623,-118.17254799996697,4
34.030039000335826,-81.10356700037597,3
34.031214000185685,-118.4333649996954,4
34.03461399964958,-118.22003600015748,3
34.036704000027115,-81.11068800043041,4
34.038055999812464,-118.27390399988752,3
34.04330100012048,-84.03111699973056,3
34.055149999848126,-118.21404200040736,4
34.061130000030474,-118.16501600000876,4
34.064095000237316,-117.29638599989882,4
34.06498599965902,-118.00002900025588,4
34.06514199996462,-117.80640599994928,3
34.06735599964205,-117.54471800000954,4
34.06772500004112,-80.92212699956329,4
34.12061100014884,-117.8353589997971,3
34.12061100014884,-117.82595800009308,4
34.134107000280395,-117.9571690000349,4
34.15201000013014,-118.15605799999554,3
34.19309200010296,-79.84391700017608,3
34.22528000022438,-117.40968599983704,3
34.29162099985037,-118.46797999993068,4
34.296200000293105,-118.4725300000824,3
34.316576000237056,-118.4905740001554,4
34.31856999972517,-77.87182399978961,4
34.320315999778614,-118.49485700034344,3
34.51339999963502,-81.87031799961031,3
34.593127000181624,-79.11119200009973,4
34.62775399996954,-86.90135299994147,3
34.66174200002317,-92.40246899980912,3
34.70746100001843,-92.27104699998011,4
34.708131999786005,-92.27802599974434,3
34.71320399985401,-92.27044299973257,3
34.733014000018976,-92.2621059996853,3
34.74850099992843,-92.3914350003608,3
34.755896000329216,-82.28551799981364,3
34.778326000075104,-92.25406200043936,3
34.78149099976822,-92.16146600016532,3
34.7897730002507,-82.43900999998574,4
34.821284000093094,-92.33967700040104,3
34.83301099989825,-82.29685900030692,4
34.8612459996887,-89.99097599991283,3
34.885769999908625,-117.01376999998892,3
34.96354000000902,-85.4548990002639,3
34.97099399972303,-85.44411799963727,3
34.97508299975397,-85.4554559997575,3
34.9780500001484,-82.01189900027504,4
35.005313000116104,-85.20856399994555,3
35.02962799997756,-85.32213699969523,3
35.03222099985085,-85.31875400003078,4
35.07220799983531,-90.02568099966147,3
35.072936999765034,-90.02798899979847,3
35.1051719998311,-106.62935300021364,4
35.12554199966641,-80.91722499995736,4
35.15080299968865,-90.02212499974468,3
35.15248200022964,-89.88357500018851,3
35.155935000119925,-90.15194700033967,3
35.17103500001806,-90.19331500038338,3
35.17159199986391,-111.66219000034349,4
35.19295699966554,-101.837074000387,3
35.22438500030367,-80.8655309995717,3
35.24449599985374,-80.8464449995832,3
35.24895199966516,-80.96863499976259,4
35.272571999930754,-80.84670700042233,4
35.34833799992993,-80.73326199982085,3
35.36368399990717,-80.84186400036764,4
35.3896800002427,-78.51802599988308,4
35.39169400017881,-97.49495900008009,4
35.39609700004586,-97.5743330004194,3
35.39675499968822,-106.44523500026642,3
35.4015190001756,-97.28550000027832,3
35.45535699999853,-94.32085500012404,3
35.45901400029508,-97.49133700004104,3
35.46010999969357,-97.57513000011257,4
35.46219299982458,-97.4882299996628,3
35.462256000070774,-97.49295700026484,4
35.466550999982765,-97.4672640000578,3
35.4832329998096,-94.24199200014586,3
35.52945899983267,-97.51397599957328,4
35.54185099975839,-97.45874500043573,3
35.55447899982354,-82.61159099962107,4
35.56469299999012,-82.49898899964177,3
35.60016100035696,-97.4291969996628,3
35.734332999678,-78.01147999973368,3
35.754892999701795,-78.5990670003019,3
35.766377000172525,-78.735717999975,3
35.80975100010546,-80.86104099969442,4
35.87023599982037,-84.25248799976292,3
35.87267599974358,-78.83078999971718,3
35.911227999782014,-84.12183199966488,3
35.92888499967247,-79.92446200030236,4
35.956313000243284,-83.97204000024793,3
35.967970999731406,-83.92984000035104,3
36.000200000212686,-83.95831399962475,4
36.002689999934546,-79.82740100026538,3
36.005731000271055,-79.85035899963987,3
36.01345600006935,-83.85917899980254,3
36.03348099996115,-115.01406799979392,3
36.04030800026705,-94.18956899983914,3
36.05952699972122,-79.68603200021107,4
36.06064899987854,-79.13334299973535,3
36.06382100000043,-115.18057799968622,4
36.0649920000121,-80.18686099972146,3
36.06571399965694,-79.91928500033681,4
36.06716400016227,-83.38820600013835,3
36.088592999713946,-96.03946700002336,3
36.11596599970986,-86.77316399998905,4
36.12666100024654,-86.72830399960266,3
36.14062399968915,-86.73195400012912,3
36.143919999712864,-96.00442099979286,3
36.14827199987484,-86.77802399976218,4
36.148573999648406,-86.78134100020272,3
36.15392400024448,-86.75817500041576,3
36.15561700001748,-86.82792200019695,3
36.159065000319494,-95.98008300039406,3
36.161552999980216,-95.82636000024328,3
36.171811999681665,-86.79955199978197,3
36.17435100010667,-115.1546950004067,4
36.194661999797205,-86.77550700028614,3
36.21651999993173,-89.74899900012561,4
36.22031699976994,-86.77413700030758,3
36.453951999778035,-82.52282800017159,4
36.493966999990214,-80.74143900003449,3
36.62566800028324,-82.17755399984961,3
36.7631730002184,-76.26810299974001,4
36.782112000231535,-76.39341899966591,3
36.78627700024652,-76.40256300035031,3
36.79114900025961,-76.3934889999861,3
36.838215000164794,-76.28702200022225,3
36.841614000206654,-76.28602100031463,3
36.84440800033527,-76.19658699977211,4
36.87361999995441,-89.53324799974956,4
36.91815000018124,-76.26921099977775,3
36.94803100008862,-80.9207340000185,3
36.95885999995064,-81.06052700022994,3
37.03299700024012,-76.38301000038157,3
37.06130299974627,-94.42711199982564,3
37.07126500022867,-88.08498700025042,3
37.16373000024173,-77.34979699997234,3
37.21908000021168,-77.38997099976457,3
37.3173020003311,-121.94026800040145,3
37.34063300021322,-79.99773800023614,3
37.52097699992261,-77.27113800020867,4
37.548735000241685,-77.43292700024502,3
37.58154900030728,-77.4694859996709,3
37.58637500015606,-77.47261399996553,4
37.58802700006818,-77.46989400009991,3
37.59323899994647,-121.33617300031844,3
37.60165900026993,-97.3228320000062,3
37.6097300003314,-88.99464999977,3
37.61288900007389,-97.32735500039374,3
37.6272169997772,-122.43063099982776,3
37.65692399974411,-77.61036000015588,3
37.65737500020529,-77.45042800016981,4
37.69006400006505,-122.1369089996012,3
37.6907689998028,-122.08822500040772,3
37.701134000349825,-121.92258400017856,4
37.73005899975771,-81.19593599997098,3
37.74185800023698,-121.5758069998086,3
37.74272499981656,-121.56145699974468,4
37.76136800024531,-97.321923999985,3
37.767053000061495,-121.33161099957286,4
37.775291000191224,-121.32025499990928,3
37.796868999705254,-79.39383200029907,3
37.79954000024251,-122.27714899970138,3
37.82431400015102,-122.26800599974024,4
37.82769600007366,-122.2915590000398,4
37.83057899990128,-122.2933349998992,3
37.83104800018349,-122.29329700026436,3
37.88397300035308,-122.30847499998356,3
37.88963199964785,-122.30830400027934,4
38.05066000029563,-122.130703000139,3
38.058582999948584,-84.43394199992099,3
38.0913889998836,-122.2303810001094,4
38.11491999965375,-84.52088500002843,3
38.11800099995343,-79.0507840000983,3
38.169559000032024,-87.46973899999512,4
38.19024900029043,-85.72912600024802,4
38.21702900017706,-122.13715499964852,3
38.2226299999349,-85.50549300010944,4
38.23765799970587,-85.62323600006926,4
38.2578439999487,-85.7415990001702,4
38.26100800017405,-85.72784999998079,3
38.27089000028374,-88.93200999979955,4
38.275096000324666,-85.81262100039369,3
38.28092699967175,-88.93807600041802,3
38.28866900010546,-85.64612400002186,3
38.299699999655914,-85.84745199964073,3
38.30161899974131,-85.85609599983461,3
38.30257800032409,-85.85051600036125,3
38.314865999891154,-85.5816110001076,4
38.3288860000975,-88.95538700037201,3
38.345610999760176,-85.75399699974928,3
38.35875200011822,-81.63210099995437,3
38.373202000090465,-121.95316800012088,3
38.37338300012052,-81.60636900028759,3
38.41491800027853,-96.23759299972772,3
38.50341199992525,-90.33874199959652,4
38.54853400004409,-90.42681799985604,4
38.56827099982932,-121.51082699991412,4
38.57490699969402,-121.57233100025776,3
38.57546399995136,-121.56456999997071,4
38.577329999931315,-112.60316800027456,3
38.61024500008775,-90.21036500022144,3
38.61872000021294,-90.0683600001325,4
38.61936200009171,-90.18773099981374,3
38.62018399972691,-90.1890720003783,3
38.620277000275806,-90.19046300027324,4
38.62487499981392,-121.51697700019818,4
38.62969499969094,-90.34384099974424,4
38.63235700008603,-90.14857700019571,3
38.63806100012035,-90.44961499957203,4
38.6728100002944,-90.02946000005937,4
38.72891399965937,-90.3324969997762,4
38.74276999986571,-89.909609999804,3
38.74844200001099,-90.43952000010708,4
38.752039999842935,-89.9070599998177,4
38.75259999969183,-89.89602399982124,3
38.75704000005813,-90.04353999978656,3
38.77639600034288,-90.34448000015192,3
38.7917469996842,-77.17414900014172,4
38.79540400020054,-77.0143689995933,3
38.8063059997481,-90.83921199998,3
38.84814600015358,-121.93987599986598,4
38.85500399992805,-121.9469619997603,3
38.87453699998834,-97.64544000013342,3
38.87644400012004,-84.62486799992821,3
38.882525999653424,-77.0159660002509,3
38.88579000019585,-77.22013799958395,4
38.93316899986502,-94.52950499963882,3
38.939049999740206,-94.5429290001382,3
38.939210000158624,-94.74760900035768,4
38.9453840000131,-76.85817199962418,4
38.98422499988324,-76.57095600023216,3
38.99150399976069,-95.69240099994842,3
39.00790500024517,-78.30126399955368,3
39.00964799975149,-77.15127000040997,3
39.017549000121875,-77.10283599966507,3
39.02048600026315,-76.95024999986435,4
39.022431000248915,-76.93966199958156,3
39.03028900025414,-76.94715300043019,3
39.031088999714434,-95.5834469999474,3
39.03482399966806,-84.59923800036867,4
39.03672900033145,-77.14469300032863,3
39.04028999973972,-94.67286700018585,3
39.04171500021533,-94.3623479998412,4
39.047981000289774,-84.45901199961388,3
39.05349799998005,-95.7788269998469,3
39.05918900007893,-94.49052300044822,4
39.09204800015303,-94.63501300022617,3
39.09581600023931,-84.52206900023415,3
39.09604400003463,-94.5644510003102,3
39.09618199980944,-94.59147199976468,4
39.09949700031355,-94.62247599983156,4
39.10056000009849,-88.57475999967286,3
39.104889999772965,-94.67905299955656,4
39.10657500029445,-94.81129299989344,4
39.10680500003576,-94.59130400043352,3
39.106914999919525,-94.56989600006432,3
39.10905400012263,-84.50213999962347,3
39.113666000266086,-94.61565199987804,3
39.121451999733935,-77.1980129998876,4
39.14832000015592,-88.51237999999341,3
39.14900300007993,-84.53994099987972,3
39.16685100021045,-94.55899499978707,3
39.19261600001494,-94.61712999981162,3
39.20643299990375,-94.49169500006006,4
39.21431200032743,-84.68203300000728,3
39.21642399969455,-84.73118400007934,3
39.23307799979623,-76.66703899992773,3
39.23563899992584,-76.7096029998727,4
39.25018499991607,-76.67910699979393,4
39.26748199996639,-76.62548099991324,3
39.27097600022398,-84.35110000042673,4
39.27271600026398,-76.55420400031993,4
39.27345199979021,-76.62115599989241,3
39.290292000238374,-84.44163399971275,4
39.305782000173245,-76.74379899980832,4
39.31827599984106,-76.53322600012105,3
39.31886399979194,-94.69471999989564,3
39.34222200028863,-94.74172100001442,3
39.3506349997124,-76.49526300038141,4
39.37452700031925,-76.74560099960702,3
39.39791399979017,-77.4241049997759,3
39.41156400011013,-76.66360100001168,3
39.41977800014941,-76.64016300023819,3
39.53713699996226,-119.78783599956732,4
39.578526000290786,-79.97596199962092,3
39.614111999695055,-84.23266600018066,3
39.61685599965981,-77.78565599963399,4
39.629782000233035,-104.90496099992612,3
39.698267999951554,-75.61018299958471,3
39.70388000028558,-86.10823199955924,4
39.70553499973973,-75.58782699990967,3
39.707009999762995,-94.78849600017742,3
39.70906499966182,-78.18586999973874,3
39.71281099995966,-86.26429700018221,4
39.73201199974102,-86.04445599996197,4
39.74347999982096,-89.63539000039088,3
39.75128999965706,-91.2904500001006,3
39.75508399994889,-86.1436550002566,3
39.77262900002545,-104.829796000155,3
39.77481499993635,-86.14223800042238,3
39.77662199966884,-104.87604200041348,3
39.77835199970522,-104.89680100032923,4
39.78013500009773,-104.9893570004203,4
39.78647300006059,-105.07846999967414,3
39.79886499975199,-86.03495499980052,4
39.80177000026948,-89.59501999988177,3
39.80510299994254,-86.27519199971336,3
39.8133210000065,-75.45409699994367,3
39.81770599974742,-104.9828310003926,4
39.82368900020376,-104.96410699990405,4
39.86370599965979,-86.27424900043036,4
39.865386999674115,-84.18883900038725,4
39.86763800007366,-75.34312699988375,3
39.86782699980253,-83.98660000037414,3
39.874497999717065,-75.10209099972965,3
39.88616199968342,-94.85838500024884,3
39.89223799971444,-83.03890800009441,4
39.8947219996951,-86.05414299989627,3
39.89820799970187,-75.10911899989769,3
39.901680000324035,-75.11100699991012,4
39.90292299991541,-75.11566300036705,3
39.928906000111425,-86.26436499995427,3
39.931116999788856,-86.3391139997988,3
39.93401700033113,-82.85221199967344,4
39.94808599994728,-75.14177499997544,3
39.95133600027293,-83.01392700008996,3
39.95414900014726,-75.1410259999629,3
39.95448399977076,-82.98567399985085,3
39.95739399976651,-75.14713900043704,3
39.9616009996721,-75.18263500003103,3
39.9646969996638,-75.13751600007684,3
39.96830900020392,-83.06487599976276,3
39.97174400028549,-82.9835790001492,4
39.97648599987512,-83.11905999986027,4
39.98529399978392,-78.24367099985245,4
39.99826399985548,-81.5559629998647,4
40.01033999992255,-82.89974599989475,3
40.048960000208815,-80.6635739995909,3
40.06450200011983,-75.3212990002883,4
40.06900599987796,-80.84828300026523,3
40.0917350001617,-75.40909799964008,3
40.11041799985276,-82.97767099971449,4
40.11987700002478,-88.30487600015124,3
40.14599000027875,-88.28380000004307,4
40.16227300013126,-80.19346600029019,3
40.172940000269286,-89.41676000014057,3
40.183637000007344,-74.72204499971187,3
40.188500000022245,-80.2465220002585,3
40.19361300024185,-74.60067899988809,4
40.21172599973532,-76.87914200032544,4
40.214948000030816,-76.78689699968069,3
40.21939899998683,-79.60218399988798,4
40.25495099982116,-76.8104759999195,3
40.30868299974667,-76.83424599995404,3
40.423341000029,-80.10588700014812,4
40.42426399982096,-76.52623700031108,3
40.438706000253056,-79.75080200004327,3
40.43945299977202,-80.01016199975453,3
40.44370699968652,-89.0213399996867,3
40.45840699975913,-79.99864899973208,3
40.52824299991404,-74.33666500026804,3
40.53175500006878,-89.02715000021213,3
40.53893000027821,-89.00308999974939,3
40.589083999926096,-80.0982549997325,3
40.62067999972442,-89.48411000009631,3
40.63140900004104,-89.51454300042587,3
40.63619999994517,-111.90463300028604,4
40.64106499981025,-74.20576700032066,4
40.642535999886285,-74.64498500025563,4
40.66085700014899,-80.0906459997814,4
40.67565400014415,-74.00084199987879,3
40.70636199999565,-74.15126299965767,4
40.71242599982739,-111.81927900044028,3
40.7131969999563,-74.1410629997124,3
40.71849899982645,-111.90430900042097,3
40.73433499974944,-73.92245699975152,4
40.74304299998004,-89.67524100014293,3
40.743262999900814,-73.83757699955866,4
40.74416000030248,-73.77142699970219,4
40.75291199975728,-74.11868100009808,3
40.76437499984601,-111.91349300039,3
40.765410999820496,-111.95038800027486,4
40.801620999707026,-73.91688499977576,3
40.81914599977486,-96.70874200001734,3
40.81944600000918,-73.81037600017912,3
40.82001700025955,-73.89037099958615,3
40.822388000058666,-73.8871429997324,4
40.8289359997811,-73.83698400008005,4
40.82898700011054,-73.83655300008482,4
40.829018000238285,-73.836219000174,3
40.8290880001007,-73.83704799965416,4
40.82930200007636,-73.84787199993852,3
40.83548000021817,-111.9153810004024,4
40.83611199969839,-73.82451799983059,3
40.837414999901945,-73.88059199959035,3
40.839835999960414,-74.01803999985488,3
40.84183900020957,-111.9152259996934,3
40.84498399992436,-73.92665100025111,4
40.8592849997978,-74.36714799992802,3
40.86200799994276,-96.71600500036205,3
40.86407600004338,-74.41677299965298,4
40.86427300018006,-74.01041400018536,3
40.94448099971975,-77.72054199984521,3
40.954232999871714,-80.63771600042573,3
40.96032399980162,-85.29157399966931,3
40.96052899968931,-80.63942299978986,3
40.97050499990043,-111.43849899958025,3
40.98730400023438,-73.67007300032975,3
41.02540400019697,-81.50133000022862,3
41.02554899993232,-73.73163500039969,3
41.02649800002478,-102.15526899973156,3
41.03059999986731,-81.89036100002382,3
41.03553799981375,-81.56553199979824,3
41.045242999822406,-76.01383799997853,4
41.04963499970396,-76.84016899955905,3
41.05650299987754,-73.83519999982471,3
41.059942000197424,-81.56562600040789,3
41.06704800014731,-75.38708699974654,3
41.10991500020732,-80.83782200020404,4
41.11372399972429,-104.85080299976788,4
41.117981999738504,-74.15621899969028,3
41.11890000015866,-104.80496999996124,3
41.12464000033647,-80.74988700040981,3
41.15948900023259,-81.78576999967851,3
41.16852799983587,-85.10405799998905,3
41.184625000335174,-80.4436789998423,4
41.18498700013709,-112.01107599976046,3
41.19803199997135,-80.15979199968805,4
41.223724000271815,-96.08774100003632,3
41.226334999923736,-95.95287999956804,3
41.228194000088955,-95.83964599975208,3
41.2288629996651,-81.62740900041074,4
41.23316800012482,-95.89761300044546,3
41.252834999949975,-81.58616600004052,4
41.25590000024467,-81.37135500037104,3
41.26192499982729,-95.90812899985993,3
41.275706999848495,-81.63637800029464,4
41.30075500021372,-72.91434999979765,3
41.33287099989936,-81.81676899972251,4
41.352242000244246,-81.51199999962886,4
41.35440300024873,-95.90040299973298,3
